Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
delegated	2.3677881096609594	8055	d ɛ l ə ɡ e j t ə d	d ɛ lˠ ə ɡ e ɪ t ɪ d		
cosmos	4.869912552793683	16567	k ɑ z m o w s	k ɑ s m o ʊ z		k ɑ z m ə s
orpheus	2.2887148630441008	7786	ɔ ɹ f i ə s	ɔ ɹ f ɪ ə s		
linus	2.2116992845548182	7524	l a j n ə s	lˠ a ɪ n ə s		
weddings	4.0353811507666855	13728	w ɛ d ɪ ŋ z	w ɛ d ɪ ŋ z		
eros	2.2728414232027983	7732	ɪ ɹ ɑ s	ɛ ɹ o ʊ z		ɪ ɚ ɑ s
psyche	2.2604954144373406	7690	s a j k i	s a ɪ k		s a ɪ k i
ceramics	6.6230457974886505	22531	s ɹ̩ æ m ɪ k s	s ɛ ɹ ə m ɪ k s		
amidst	5.608321458003904	19079	ə m ɪ d s t	æ m ɪ d s t		ə m ɪ t s t
contests	6.413163648475873	21817	k ɑ n t ɛ s t s	k ɑ n t ɛ s t͡s		
distinctions	2.9627481511201506	10079	d ɪ s t ɪ ŋ k ʃ ə n z	d ɪ s t ɪ ŋ k ʃ ə n z		
cow	9.47291615418176	32226	k a w	k a ʊ		k a ʊ
intestines	1.0840971506430315	3688	ɪ n t ɛ s t ə n z	ɪ n t ə s t a ɪ n z		
confronted	7.364688181185063	25054	k ə n f ɹ ʌ n t ə d	k ə n f ɹ ə n t ɪ d		k ə n f ɹ ʌ n t ɪ d
umpire	4.942518842438159	16814	ʌ m p a j ɹ̩	ə m p a ɪ ɝ		
blew	4.32727607229286	14721	b l u	b lˠ u		b l j uː
pipes	7.81355378558634	26581	p a j p s	p a ɪ p s		p a ɪ p s
faithful	9.137810201976485	31086	f e j θ f ə l	f e ɪ θ f ə lˠ		f e ɪ θ f ə l
ears	7.561342463663422	25723	ɪ ɹ z	ɪ ɹ z		ɪ ɹ z
donkey	4.456027306561203	15159	d ɑ ŋ k i	d ɑ ŋ k i		d ʌ ŋ k i
cheeks	1.5885197944888672	5404	t͡ʃ i k s	t͡ʃ i k s		t͡ʃ iː k s
pick	46.76432958283584	159088	p ɪ k	p ɪ k		p ɪ k
contestants	15.48689218590784	52685	k ə n t ɛ s t ə n t s	k ɑ n t ə s t æ n t͡s		
loser	7.358515176802334	25033	l u z ɹ̩	lˠ o ʊ z ɝ		l uː z ə ɹ
palma	5.374629149229173	18284	p ɑ l m ə	p ɑ lˠ m ə		
blown	6.678014931753902	22718	b l o w n	b lˠ o ʊ n		b l o ʊ n
throat	8.382939951745653	28518	θ ɹ o w t	θ ɹ o ʊ t		θ ɹ o ʊ t
mouths	1.9647791092456677	6684	m a w ð z	m a ʊ θ s		m a ʊ ð z
loo	1.3145559809315719	4472	l u	lˠ u		l u
upside	2.9377621809995818	9994	ʌ p s a j d	ə p s a ɪ d		ʌ p s a ɪ d
limbs	5.480452081504523	18644	l ɪ m z	lˠ ɪ m z		l ɪ m z
nailed	1.1605248239530066	3948	n e j l d	n e ɪ lˠ d		
lesson	6.07746979109129	20675	l ɛ s ə n	lˠ ɛ s ə n		l ɛ s ə n
versailles	6.188583869980407	21053	v ɛ ɹ s a j	v ɝ s e ɪ lˠ z		
pray	5.46222702094599	18582	p ɹ e j	p ɹ e ɪ		p ɹ e ɪ
caught	36.51479068678888	124220	k ɑ t	k ɔ t		k ɔː t
safely	8.378530662900848	28503	s e j f l i	s e ɪ f lˠ i		s e ɪ f l i
tempest	3.4783409933728286	11833	t ɛ m p ə s t	t ɛ m p ə s t		t ɛ m p ə s t
homeward	1.0644023271362302	3621	h o w m w ɹ̩ d	h o ʊ m w ɝ d		h o ʊ m w ɚ d
kidnapped	9.249218233455256	31465	k ɪ d n æ p t	k ɪ d n æ p t		
consented	1.142299763394474	3886	k ə n s ɛ n t ɪ d	k ə n s ɛ n t ɪ d		k ə n s ɛ n t ɪ d
battling	4.0327355774598015	13719	b æ t ə l ɪ ŋ	b æ t lˠ ɪ ŋ		
earn	19.005798636652887	64656	ɹ̩ n	ɝ n		ɝ n
fitted	22.24162874356137	75664	f ɪ t ə d	f ɪ t ɪ d		f ɪ t ɪ d
drowning	4.253493972289768	14470	d ɹ a w n ɪ ŋ	d ɹ a ʊ n ɪ ŋ		d ɹ a ʊ n ɪ ŋ
safety	71.06127483325623	241744	s e j f t i	s e ɪ f t i		s e ɪ f t i
