Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
diru-sarrera	424.2374571353358	29298		d i ɾ u s̺ a r e ɾ a	d̪ i ɾ u @ s̺ a r e ɾ a	
fiskalaren	420.32783485987187	29028		f i s̺ k a l a ɾ e n	f i s̺ k a l a ɾ e n	
zehar	420.0092730448341	29006		s̻ e a ɾ	s̻ e a r	
mediana	419.6183108172877	28979		m e ð i a n a	m e d̪ i a n a	
bai	417.2146171220025	28813		b a͡ ɪ	b ai	b a i̯
aurrera	411.2777832962981	28403		a͡ ʊ r e ɾ a	au r e ɾ a	a u̯ r e ɾ a
horren	410.1338567786624	28324		o r e n	o r e n	o r e n
nola	409.61257380860053	28288		n o l a	n o l a	n o l a
gerra	406.4848759882294	28072		ɡ e r a	ɡ e r a	ɡ e r a
mundu	406.41247557572086	28067		m u n d u	m u n d̪ u	m u n d u
aurkitu	404.761746170525	27953		a͡ ʊ ɾ k i t u	au r k i t̪ u	a u̯ r k i t u
guraso-bakarreko	396.34881823702676	27372		ɡ u ɾ a s̺ o β a k a r e k o	ɡ u ɾ a s̺ o @ b a k a r e k o	
sailkatzen	392.844638271611	27130		s̺ a͡ ɪ l k a t͡s̻ e n	s̺ ai l k a t̪s̻ e n	
jarduera	390.78846655636704	26988		ɟ a ɾ ð u e ɾ a	x a r d̪ u e ɾ a	
jaso	389.9486217712674	26930		ɟ a s̺ o	x a s̺ o	
bitartean	389.7459006162434	26916		b i t a ɾ t e a n	b i t̪ a r t̪ e a n	b i t a r t e a n
new	389.32597822369354	26887		n e u	n e @	
horiek	387.57388824098564	26766		o ɾ i e k	o ɾ i e k	
honen	386.54580238336365	26695		o n e n	o n e n	o n e n
berriz	385.30051528821593	26609		b e r i s̻	b e r i s̻	
horrek	383.2877838204771	26470		o r e k	o r e k	o r e k
fabrikazioko	382.983702087941	26449		f a β ɾ i k a s̻ i o k o	f a b r i k a s̻ i o k o	
konderria	380.3193669076249	26265		k o n d e r i a	k o n d̪ e r i a	
konpontze	376.3228641371507	25989		k o n p o n t͡s̻ e	k o n p o n t̪s̻ e	
nafarroako	376.0622226521198	25971		n a f a r o a k o	n a f a r o a k o	
saltze	375.845021414594	25956		s̺ a l t͡s̻ e	s̺ a l t̪s̻ e	
inguruko	375.52645959955623	25934		i n ɡ u ɾ u k o	i n ɡ u ɾ u k o	
honetan	372.2974012016731	25711		o n e t a n	o n e t̪ a n	o n e t a n
dituen	372.1381202941542	25700		d i t u e n	d̪ i t̪ u e n	
gainera	371.0376340240236	25624		ɡ a͡ ɪ ɲ e ɾ a	ɡ ai n e ɾ a	
kokatuta	368.8945818137693	25476		k o k a t u t a	k o k a t̪ u t̪ a	
sistema	368.706340741247	25463		s̺ i s̺ t e m a	s̺ i s̺ t̪ e m a	
gain	368.66290049374186	25460		ɡ a͡ ɪ n	ɡ ai n	ɡ a i̯ n
garai	368.1126573586766	25422		ɡ a ɾ a͡ ɪ	ɡ a ɾ ai	ɡ a ɾ a i̯
sortzen	366.2447267159549	25293		s̺ o ɾ t͡s̻ e n	s̺ o r t̪s̻ e n	
mendean	365.984085230924	25275		m e n d e a n	m e n d̪ e a n	
sartu	365.91168481841544	25270		s̺ a ɾ t u	s̺ a r t̪ u	s̺ a r t u
norbanakoentzako	365.6510433333845	25252		n o ɾ β a n a k o e n t͡s̻ a k o	n o r b a n a k o e n t̪s̻ a k o	
utzi	364.8980790432952	25200		u t͡s̻ i	u t̪s̻ i	u t͡s̻ i
taldea	364.1161545882024	25146		t a l ð e a	t̪ a l d̪ e a	
berean	362.1468633679687	25010		b e ɾ e a n	b e ɾ e a n	
arrainen	361.10429742784504	24938		a r a͡ ɪ ɲ e n	a r ai n e n	
higiezinen	360.26445264274537	24880		i ɣ i e s̻ i ɲ e n	i ɡ i e s̻ i n e n	
nahiz	358.7150838150615	24773		n a i s̻	n ai s̻	
non	358.41100208252544	24752		n o n	n o n	n o n
publikoetatik	357.45531663741207	24686		p u β l i k o e t a t i k	p u b l i k o e t̪ a t̪ i k	
bihurtu	357.42635647240866	24684		b i u ɾ t u	b i u r t̪ u	b i u r t u
maiatzaren	354.8054615395977	24503		m a͡ ɪ a t͡s̻ a ɾ e n	m ai a t̪s̻ a ɾ e n	
alderdi	354.0380171670066	24450		a l ð e ɾ ð i	a l d̪ e r d̪ i	
apartamentuak	353.502254114443	24413		a p a ɾ t a m e n t u a k	a p a r t̪ a m e n t̪ u a k	
ari	351.76464421423685	24293		a ɾ i	a ɾ i	
martxoaren	350.8089587691235	24227		m a ɾ t͡ʃ o a ɾ e n	m a r t̪ʃ o a ɾ e n	
batzuetan	349.6215920039826	24145		b a t͡s̻ u e t a n	b a t̪s̻ u e t̪ a n	b a t͡s̻ u t a n
inguruan	348.79622730138465	24088		i n ɡ u ɾ u a n	i n ɡ u ɾ u a n	
adibidez	348.2459841663194	24050		a ð i β i ð e s̻	a d̪ i b i d̪ e s̻	a d i b i d e s̻
