Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
antananarivo	144.9677275520247	1333			a ⁿt̪ a n a n a r i v u	
namoronana	143.98895069683473	1324			n a m u r u n a n a	
eorôpa	141.48763206690484	1301			e u r @ p a	
statistika	140.83511416344487	1295			s t̪ a t̪ i s t̪ i k a	
kaodin-distrika	140.40010222780487	1291			k a u d̪ i n d̪ i s tʳ i k a	
georges	139.9650902921649	1287			ɡ e u r ɡ e s	
anaran	139.6388313404349	1284			a n a r a n	
an'ity	139.20381940479493	1280			a n i t̪ i	
loharanom-pahaizana	139.09506642088493	1279			l u h a r a n u m p a h a i z a n a	
henry	138.33379553351494	1272			h e n r i	
fitaovam-pitaterana	138.22504254960495	1271			f i t̪ a u v a m p i t̪ a t̪ e r a n a	
fari-piainana	137.57252464614498	1265			f a r i p i a i n a n a	
antonontonony	137.463771662235	1264			a ⁿt̪ u n u ⁿt̪ u n u n i	
nahazo	137.355018678325	1263			n a h a z u	
rio	137.028759726595	1260			r i u	
haintany	136.920006742685	1259			h a i ⁿt̪ a n i	
kaodin-kaominina	136.811253758775	1258			k a u d̪ i n k a u m i n i n a	
van	136.811253758775	1258			v a n	
anelanelan'ny	136.484994807045	1255			a n e l a n e l a n n i	
côte-d'or	136.37624182313502	1254			@ @ t̪ e d̪ u r	
ranomasina	136.26748883922502	1253			r a n u m a s i n a	
taon-dasa	136.04998287140504	1251			t̪ a u n d̪ a s a	
jiona	135.07120601621506	1242			dz i u n a	
manaraka	135.07120601621506	1242			m a n a r a k a	
toe-tany	135.07120601621506	1242			t̪ u e t̪ a n i	
lalàna	134.85370004839507	1240			l a l a n a	
fotoam-pitaterana	134.74494706448507	1239			f u t̪ u a m p i t̪ a t̪ e r a n a	
halavan'ny	134.63619408057508	1238			h a l a v a n n i	
manan-karena	134.4186881127551	1236			m a n a n k a r e n a	
antsoina	134.3099351288451	1235			a ⁿts u i n a	
renivohi-paritany	133.98367617711511	1232			r e n i v u h i p a r i t̪ a n i	
ankamaroan	133.65741722538513	1229			a ᵑk a m a r u a n	
distrika	133.33115827365512	1226			d̪ i s tʳ i k a	
david	132.78739335410515	1221			d̪ a v i d̪	
